ID,Name,Sponsor,Event,Venue,Place,PhysicalDescription,Occasion,Notes,CallNumber,Keywords,Language,Date,Location,LocationType,Currency,CurrencySymbol,Status,PageCount,DishCount
25716,NO NAME,PRINCESS ANNE,DINNER,COMMERCIAL,"VIRGINIA BEACH, VA",BOOKLET;ILL;COL;5X6.5;,EASTER,EASTER GREETINGS AND HOTEL EMBLEM ON ALLOVER FLOWERED PATTERN ON BOOKLET COVER;RIBBON FASTENING AT LEFT;,1900-2806,Empty,Empty,1900-04-15,PRINCESS ANNE,Empty,UNKNOWN,&&&,COMPLETE,8,35
25717,NO NAME,CITIZENS OF NEW YORK,DINNER FOR THE HON. S. W. DORSEY,POL,DELMONICO'S,BOOKLET; ILLUS; 4.5 x 6.5;,COMPLIMENTARY/TESTIMONIAL,"BOOKLET COVERED IN SILK; GOLD EAGLE ON COVER; HANDPAINTED FLOWER ON BACK; FRENCH, WINES WITH EACH COURSE; INCLUDES COMMITTEE LIST AND GUEST LIST",1881-010,Empty,Empty,1881-02-11,CITIZENS OF NEW YORK,Empty,UNKNOWN,&&&,COMPLETE,13,36
25718,NO NAME,THE ANNEX,DAILY MENU,COMMERCIAL,"114 WEST FOURTEENTH STREET, NEW YORK",FOLDER; 6.25 X 9.5;,---------,"PRICED MENU, TABLE D'HOTE DINNER;",1906-897,Empty,Empty,1906-12-03,THE ANNEX,Empty,DOLLARS,$,COMPLETE,4,72
25719,NO NAME,HAMBURG-AMERIKA LINIE,DINNER,COMMERCIAL,EN ROUTE ABOARD SCHNELLDAMPFER AUGUSTE VICTORIA,FOLDER; ILLUS; COL; 4.5 X 7;,---------,MENU IN GERMAN AND ENGLISH; ILLUSTRATION OF PORT WITH SAILING SHIPS; MUSICAL PROGRAM;,1901-397,Empty,Empty,1901-02-17,HAMBURG AMERIKA LINIE,Empty,UNKNOWN,&&&,COMPLETE,4,28
25720,NO NAME,NORDDEUTSCHER LLOYD BREMEN,FRUHSTUCK,COMMERCIAL,"DAMPFER ""BARBAROSSA""",CARD; ILLUS; COL; 5.25X8;,---------,"GERMAN & ENGLISH; ILLUSTRATION OF MOUNTAINOUS SHORELINE, SAILBOATS;",1901-945,Empty,Empty,1901-04-17,NORDDEUTSCHER LLOYD BREMEN,Empty,UNKNOWN,&&&,COMPLETE,2,80
25721,NO NAME,HOTEL ALGAZAR,DINNER,COMMERCIAL,"ST. AUGUSTINE, FL",CARD;ILLUS;COL;5X9;,DAILY,HOTEL EMBLEM;,1901-286,Empty,Empty,1901-02-05,HOTEL ALCAZAR,Empty,UNKNOWN,&&&,COMPLETE,2,45
25722,NO NAME,ALCAZAR HOTEL,DINNER,COMMERCIAL,"ST. AUGUSTINE, FL",CARD; ILLUS; COL; 4.75X9;,---------,HOTEL SEAL AT TOP OF MENU;,1901-637,Empty,Empty,1901-03-11,HOTEL ALCAZAR,Empty,UNKNOWN,&&&,COMPLETE,2,44
25723,NO NAME,NEW-YORK LIFE IN GREATER NEW YORK,CONVENTION,COMMERCIAL,DELMONICO'S NY,FOLDER; COL; 4.5 X 6.75;,OTHER SOC,BLUE; DECORATIVE LETTERING; CREST;,1897-374,Empty,Empty,1897-12-30,NEW YORK LIFE IN GREATER NEW YORK,Empty,UNKNOWN,&&&,COMPLETE,4,21
25724,NO NAME,UNION LEAGUE,TWENTY-SEVENTH ANNUAL BANQUET OF THE LOYAL LEAGUE,SOC,GERMANTOWN PA,CARD FOLDER; ILLUS; 4.5 X 5.25;,OTHER ANNIV,CREST OF CLUB; WINES;,1895-042,Empty,Empty,1895-02-22,UNION LEAGUE,Empty,UNKNOWN,&&&,COMPLETE,4,15
25725,NO NAME,HOTEL KNICKERBOCKER,"DAILY MENU, DINNER",COMMERCIAL,NEW YORK CITY,FOLDER; ILLUS; COL; 8.25X11.25;,---------,PRICED MENU; FRONT LAVISHLY ILLUSTRATED WITH COLONIAL-ERA COUPLE DINING;,1907-092,Empty,Empty,1907-01-16,HOTEL KNICKERBOCKER,Empty,DOLLARS,$,COMPLETE,4,176
25726,NO NAME,BROADWAY CENTRAL HOTEL,DINNER,COMMERCIAL,"NOS. 667 TO 677 BROADWAY , OPPOSITE BOND STREET, MIDWAY BETWEEN BATTERY AND CENTRAL PARK, NEW YORK NY",FOLDER; ILLUS; 5.5X9.0;,---------,"PICTURE OF HOTEL ON COVER; PAGE 2 ""OBJECTS OF INTEREST IN AND ABOUT NEW YORK""; PAGE 3 ""BIRD'S-EYE MAP OF NEW YORK SHOWING ALL STEAMER DOCKS, FERRIES, ELEVATED AND CABLE ROADS, AND ALL CROSS TOWN ROADS.""",1900-421,Empty,Empty,1900-01-19,BROADWAY CENTRAL HOTEL,Empty,UNKNOWN,&&&,COMPLETE,4,62
25727,NO NAME,SANTA FE ROUTE DINING CAR SERVICE,BREAKFAST,COMMERCIAL,EN ROUTE,CARD; COL; 4.5 X 6.75;,DAILY MEAL,BLUE AND BLACK PRINT; DECKEL EDGE; PART OF HARVEY CHAIN;,1899-688,Empty,Empty,1899-11-09,SANTA FE ROUTE DINING CAR SERVICE,Empty,UNKNOWN,&&&,COMPLETE,2,20
25728,NO NAME,CLOVER CLUB,DAILY PRICE LIST,COMMERCIAL,"41 WEST 23RD STREET, NEW YORK",BROADSIDE; 4 X 5.5;,---------,PRICE LIST RATHER THAN MENU;,1906-425,Empty,Empty,1906-04-28,CLOVER CLUB,Empty,DOLLARS,$,COMPLETE,2,30
25729,NO NAME,THE SEELBACH,LUNCHEON TO THE MILLINERY JOBBERS ASSOCIATION,PROF,"LOUISVILLE, KY",FOLDER; 4.75 X 5.5;,COMPLIMENTARY/TESTIMONIAL,"DRY MANHATTANS, OTHER LIQUORS TO ORDER;",1905-814,Empty,Empty,1905-11-09,THE SEELBACH,Empty,UNKNOWN,&&&,COMPLETE,4,13
25730,NO NAME,SHANLEY'S,"DAILY MENU, LUNCHEON",COMMERCIAL,"NEW YORK, NY",CARD; ILLUS; COL; 5.6X11;,---------,A LA CARTE MENU; RESTAURANT LOGO AT TOP OF MENU;,1905-472,Empty,Empty,1905-06-15,SHANLEY'S,Empty,DOLLARS,$,COMPLETE,2,153
25732,NO NAME,AMERICAN-IRISH HISTORICAL SOCIETY,DINNER,SOC,SHERRY'S NY,BROADSIDE; ILLUS; COL; 4.75 X 7.5;,ANNUAL,MENU IN FRENCH;,1900-385,Empty,Empty,1900-01-18,AMERICAN IRISH HISTORICAL SOCIETY,Empty,UNKNOWN,&&&,COMPLETE,2,17
25733,NO NAME,DIRECTORS OF THE RAILWAYS IN GREAT BRITAIN AND IRELAND,LUNCHEON GIVEN TO THEIR AMERICAN COLLEAGUES,PROF,"THE NEW WILLARD, WASHINGTON, DC",CARD; 4.25X6.25;,COMPLIMENTARY/TESTIMONIAL,WINES LISTED WITH COURSE;,1905-373,Empty,Empty,1905-05-10,DIRECTORS OF THE RAILWAYS IN GREAT BRITAIN AND IRELAND,Empty,UNKNOWN,&&&,COMPLETE,2,18
25734,NO NAME,HOTEL TEPLER HAUS,DAILY MENU,COMMERCIAL,"MARIENBAD, AUSTRIA-HUNGARY NOW CZECH REPUBLIC",FOLDER; ILLUS; COL; 8.5X14;,---------,PRICED WINE LIST ON BACK;,1905-675,Empty,Empty,1905-08-21,HOTEL TEPLER HAUS,Empty,AUSTRO-HUNGARIAN KRONEN,K,COMPLETE,4,241
25735,NO NAME,NORDDEUTSCHER LLOYD--BREMEN-AMERICA,DINNER,COM,STEAMSHIP,FOLDER; ILLUS IN COLOR;6.75 X 10;,DINNER,MENU HANDWRITTEN IN GERMAN;,1888-064,Empty,Empty,1888-09-27,NORDDEUTSCHER LLOYD BREMEN AMERICA,Empty,UNKNOWN,&&&,COMPLETE,4,11
25736,NO NAME,FARRAGUET HOUSE,DINNER,COMMERCIAL,,BROADSIDE; ILLUS;4.25X8.75;,DAILY,None,1905-689,Empty,Empty,1905-09-05,FARRAGUT HOUSE,Empty,UNKNOWN,&&&,COMPLETE,2,44
25737,NO NAME,ROYAL VICTORIA HOTEL,LUNCHEON,COMMERCIAL,"NASSAU,BAHAMAS",BROADSIDE; COL; 4 X 7.5;,---------,None,1901-243,Empty,Empty,1901-02-02,ROYAL VICTORIA HOTEL,Empty,UNKNOWN,&&&,COMPLETE,2,51
25738,NO NAME,BROOKLYN DAILY EAGLE STAFF,"COMPLIMENTARY DINNER TO ANTHONY FIALA OF TROOP ""C,"" U.S.V.",PROF,"ARGYLE, THE, BROOKLYN, NY",FOLDER; ILLUS; COL; 5X6.5;,COMPLIMENTARY/TESTIMONIAL,"LISTS WINES SERVED WITH INDIVIDUAL COURSES; TOASTS INCLUDED; DRAWINGS OF SOLDIER, HORSE & USA FLAG;",1898-257,Empty,Empty,1898-09-15,BROOKLYN DAILY EAGLE STAFF,Empty,UNKNOWN,&&&,COMPLETE,4,20
25739,NO NAME,NORDDEUTSCHER LLOYD BREMEN,FRUHSTUCK,COMMERCIAL,"SCHNELLDAMPFER ""HOHENZOLLERN""",CARD; ILLUS; COL; 5.25X8;,---------,"GERMAN & ENGLISH; ILLUSTRATION OF STEAMSHIP SURROUNDED BY SMALLER BOATS; TABLE SETTING WITH LOBSTER, WINE CARAFE, TANKARD, GLASSES;",1901-834,Empty,Empty,1901-04-04,NORDDEUTSCHER LLOYD BREMEN,Empty,UNKNOWN,&&&,COMPLETE,2,76
25741,NO NAME,HAMBURG-AMERIKA LINIE,ABEND-ESSEN,NAV,"AN BORD DER ""AMERIKA""","CARD; ILLUS; COL; 5,25X8.75;",---------,TABLE D'HOTE MENU IN GERMAN AND ENGLISH; ONE IN A SERIES OF MENUS OF SEVERAL DIFFERENT PASSENGER CLASSES FOR THIS SHIP; ILLUSTRATION OF LINER AT SEA;,1906-594,Empty,Empty,1906-07-20,HAMBURG AMERIKA LINIE,Empty,UNKNOWN,&&&,COMPLETE,2,30
25743,NO NAME,TECHAU TAVERN,TARIFF,COMMERCIAL,"SAN FRANCISCO, CA",BOOKLET; ILLUS; COL; 5.75X11;,---------,"VERY, VERY, VERY EXTENSIVE A LA CARTE MENU INCLUDING VERY, VERY EXTENSIVE WINE LIST OF BOTH CALIFORNIA AND IMPORTED WINES; ILLUSTRATIONS THROUGHOUT OF WINE, LIQUOR, BEER ADVERTISEMENTS; [PLACE INFO SUPPLIED BY FEB];",1905-791,Empty,Empty,1905-11-01,TECHAU TAVERN,Empty,DOLLARS,$,COMPLETE,30,560
25744,NO NAME,ASAMBLEA FILIPINA,LUNCH TO MR.WILLIAM H. TAFT & MRS. TAFT,GOV,"METROPOLE HOTEL,MANILA,P.I.",BROADSIDE;ILLUS; COL;3.5 X6.5;,COMPLIMENTARY/TESTIMONIAL,MENU IN SPANISH;,1907-979,Empty,Empty,1907-11-07,ASAMBLEA FILIPINA,Empty,UNKNOWN,&&&,COMPLETE,2,19
25746,NO NAME,EVERETT HOUSE,DAILY DINNER,COMMERCIAL,"UNION SQUARE, NY",FOLDER'ILLUS BORDER;6.75X9.75;,---------,INCLUDES WINE LIST;,1884-026,Empty,Empty,1884-06-08,EVERETT HOUSE,Empty,DOLLARS,$,COMPLETE,4,356
25747,NO NAME,HYGEIA HOTEL,MENU,NO VENUE,"OLD POINT COMFORT, VA",BOOKLET; ILLUS; COL; 8X10;,---------,BEAUTIFULLY DECORATED WITH FLOWERS AND DETAILED CALENDAR OF 1896; SILK RIBBON ATTACHMENT;IN 1896 BOX - FIRST FOLDER.,1896-046,Empty,Empty,1896-01-01,HYGEIA HOTEL,Empty,UNKNOWN,&&&,COMPLETE,4,47
25748,NO NAME,COMPAGNIE GENERAL TRANSATLANTIQUE,DINNER,COMMERCIAL,"ABOARD PAQUEBOT ""LA SAVOIE""",CARD; ILLUS; COL; 6 X 8;,---------,MENU IN FRENCH AND ENGLISH; PHOTOS OF STEAMER AND CHATEAU; NAUTICAL FLAGS;,1906-678,Empty,Empty,1906-08-23,COMPAGNIE GENERAL TRANSATLANTIQUE,Empty,UNKNOWN,&&&,COMPLETE,2,23
25749,NO NAME,MARINE SOCIETY OF NEW YORK,ANNIVERSARY,PROF,"NEW YORK, NY",BROADSHEET; COL; 3 x 9.25; ILLUS;,COMPLIMENTARY/TESTIMONIAL,FRENCH; ILLUSTRATED WITH GOLD SEAL AND BORDER,1884-032,Empty,Empty,1884-01-14,MARINE SOCIETY OF NEW YORK,Empty,UNKNOWN,&&&,COMPLETE,4,23
25752,NO NAME,AALCAZAR HOTEL,DINNER,COM,"ST.AAUGUSTINE,FLA.",BROADSIDE; HPTEL EMBLEM; 5 X 9;,---------,None,1901-629,Empty,Empty,1901-03-10,AALCAZAR HOTEL,Empty,UNKNOWN,&&&,COMPLETE,2,51
25753,NO NAME,JAMES DUNNE,BANQUET TO ABOVE,SOC,"MANHASSET CLUB, BROOKLYN, NY",BOOKLET; COL; ILLUS; 4 X 6.25;,COMPLIMENTARY/TESTIMONIAL,"COCKTAILS, AND WINES WITH EACH COURSE; GREEN LEATHERETTE COVER; PHOTO OF JAMES DUNNE;",1907-062,Empty,Empty,1907-01-10,JAMES DUNNE,Empty,UNKNOWN,&&&,COMPLETE,16,28
25754,NO NAME,LAWRENCE R. KERR,SUNDAY DINNER,COMM,"WATSON HOUSE, BABLON, L.I., N.Y.",CARD; 4/5X6/75;,SUNDAY DINNER,None,1893-105,Empty,Empty,1893-09-03,LAWRENCE R. KERR,Empty,UNKNOWN,&&&,COMPLETE,2,28
25755,NO NAME,NEW YORK PRESS CLUB,33RD ANNUAL DINNER,PROF,"WALDORF-ASTORIA, NY",FOLDER; ILLUS; 8.5X11;,ANNUAL,MENU IN FRENCH;WINES FOR EACH COURSE;SEVERAL SKETCHES WITH MENU; COMMITEE MEMBERS ALL LISTED;,1906-245,Empty,Empty,1906-02-26,NEW YORK PRESS CLUB,Empty,UNKNOWN,&&&,COMPLETE,3,27
25756,NO NAME,TAMPA BAY HOTEL,DINNER,COMMERCIAL,"TAMPA,FLA.",FOLDER; HOTEL EMBLEM; 4.5 X 7.25;,---------,None,1901-722,Empty,Empty,1901-03-21,TAMPA BAY HOTEL,Empty,UNKNOWN,&&&,COMPLETE,4,48
25760,NO NAME,MENDELSSOHN GLEE CLUB,FOURTIETH ANNIVERSARY,SOC,"DELMONIC0'S, NEW YORK",FOLDER; COL; 6.5 X 12.5;,ANNIVERSARY,CHAMPAGNE; BLUE PRINT; EACH COURSE HAS A VERSE;,1906-456,Empty,Empty,1906-05-07,MENDELSSOHN GLEE CLUB,Empty,UNKNOWN,&&&,COMPLETE,4,8
25761,NO NAME,PULLMAN VESTIBULED TRAIN,DINNER FOR GUESTS OF MINNESOTA IRON COMPANY,COMMERCIAL,PULLMAN CAR,CARD; 4.4 X 6.75;,COMPLIMENTARY/TESTIMONIAL,DARK BLUE PRINT; GOLD BORDER;,1897-213,Empty,Empty,1897-06-05,PULLMAN VESTIBULED TRAIN,Empty,UNKNOWN,&&&,COMPLETE,2,22
25762,NO NAME,CINCINNATI MEMBERS,DINNER GIVEN AT THE SEVENTEENTH ANNUAL CONVENTION OF THE OHIO BANKERS' ASSOCIATION,COMMERCIAL,SINTON HOTEL,FOLDER; COL; 4.25X7;,ANNIVERSARY,MENU IN FRENCH; LISTS MARTINI COCKTAILS AND WINES SERVED WITH INDIVIDUAL COURSES;,1907-638,Empty,Empty,1907-06-27,CINCINNATI MEMBERS,Empty,UNKNOWN,&&&,COMPLETE,4,25
25764,NO NAME,HAMBURG-AMERIKA LINIE,LUNCH,COMMERCIAL,SS AUGUSTE VICTORIA,CARD;ILLUS;COL;5X8;,DAILY,BUXOM WOMAN SEATED AMONG FOOD AND DRINK WITH A CITY BACKGROUND;SHIP AT SEA IN INSERT;SEPARATE GERMAN AND ENGLISH MENU LISTINGS;,1900-851,Empty,Empty,1900-02-10,HAMBURG AMERIKA LINIE,Empty,UNKNOWN,&&&,COMPLETE,2,20
25765,NO NAME,IRVING CLUB,FIFTH ANNUAL DINNER,SOC,DELMONICO'S NY,CARD; ILLUS; 4.25X7;,SOCIAL,BLACK AND WHITE DRAWINGS [WASHINGTON IRVING'S HOUSE?]; FRENCH;,1888-031,Empty,Empty,1888-04-03,IRVING CLUB,Empty,UNKNOWN,&&&,COMPLETE,1,23
25766,NO NAME,DENNETT'S,BILL OF FARE,COMMERCIAL,"25 PARK ROW, NEW YORK, NY",BROADSIDE; ILLUS; 5X9.25;,OTHER DAILY MENU FOR RESTAURANT CHAIN,"ILLUSTRATION OF COFFEE CUP; RESTAURANT CHAIN IN NY, MD, MA; PA;",1896-147,Empty,Empty,1901-01-01,DENNETT'S,Empty,DOLLARS,$,COMPLETE,2,106
25767,NO NAME,NORDDEUTSCHER LLOYD BREMEN,SPEISENFOLGE,COMMERCIAL,"SCHNELLDAMPFER ""HOHENZOLLERN""",FOLDER; ILLUS; COL; 5.25X7.5;,---------,GERMAN & ENGLISH; ILLUSTRATION OF SEASIDE SURROUNDED BY HIGH MOUNTAINS & SMALL HOUSES; CONCERT PROGRAMM ON BACK COVER;,1901-848,Empty,Empty,1901-04-06,NORDDEUTSCHER LLOYD BREMEN,Empty,UNKNOWN,&&&,COMPLETE,4,37
25768,NO NAME,ST. REGIS HOTEL,DINNER,COMMERCIAL,,BROADSHEET;5X8;,DAILY,PRICES INCLUDED; MENU IN ENGLISH ON ONE SIDE & FRENCH ON REVERSE SIDE;,1906-132,Empty,Empty,1906-02-05,ST.REGIS HOTEL,Empty,DOLLARS,$,COMPLETE,2,176
25769,NO NAME,LAKE HOUSE,DINNER MENU,NO VENUE,"CHICAGO,ILL.",BROADSIDE,---------,INCLUDES WINE LIST,1854-006,Empty,Empty,1854-06-11,LAKE HOUSE,Empty,DOLLARS,$,COMPLETE,2,109
25770,NO NAME,CIE GLE TRANSATLANTIQUE,DAILY MENU,COMMERCIAL,"PAQUEBOT ""LA BRETAGNE""",FOLDER; ILLUS; COL; 4X6;,---------,MENU IN FRENCH AND ENGLISH; CHAMPAGNE INCLUDED; ILLUSTRATIONS OF STEAMSHIP AND CATHEDRALE DE NANTES ON FRONT AND BACK COVERS;,1907-286,Empty,Empty,1907-03-03,CIE GLE TRANSATLANTIQUE,Empty,UNKNOWN,&&&,COMPLETE,3,27
25771,NO NAME,HAMBURG-AMERIKA LINIE,FRUHSTUCK A LA CARTE,COMMERCIAL,"AN BORD DER ""AMERIKA""",CARD; ILLUS; COL; 5X8.75;,---------,MENU IN GERMAN AND ENGLISH; ONE OF SEVERAL MENUS FOR DIFFERENT PASSENGER CLASSES ON THIS OCEAN LINER; ILLUSTRATION OF LINER AT SEA;,1906-630,Empty,Empty,1906-07-25,HAMBURG AMERIKA LINIE,Empty,UNKNOWN,&&&,COMPLETE,2,32
25772,NO NAME,BELVEDERE,DINNER,GOVT,"BENGAL, INDIA",FOLDER; ILLUS; 3.5 X 4.75;,---------,"MENU IN FRENCH; MUSIC; ILLUSTRATION OF BUILDING; PENCILED NOTATION MAY SAY ""GOVERNOR OF BENGAL;""",1906-023,Empty,Empty,1906-01-07,BELVEDERE,Empty,UNKNOWN,&&&,COMPLETE,4,11
25773,NO NAME,TRAVELERS' PROTECTIVE ASS'N.,4TH ANNUAL BANQUET,COMMERCIAL,"WINDSOR HOTEL, JACKSONVILLE, FL",BROADSIDE; ILLUS; COL; 4.5X7;,ANNIVERSARY,MONOGRAM; HOTEL SEAL AT TOP OF MENU; (SPONSOR INFO SUPPLIED BY FLB);,1900-645,Empty,Empty,1900-01-31,TRAVELERS' PROTECTIVE ASS'N.,Empty,UNKNOWN,&&&,COMPLETE,2,17
25774,NO NAME,GRAND-DUC VLADIMIR ALEXANDROVITCH & GR.DUCHESSE MARIE PAVLOWNA,SUPPER,GOV,ST. PETERSBURG RUSSIA,CARD; ENGRAVED ILLUS; 4.5 X 7;,SUPPER,MENU IN FRENCH;,1897-233,Empty,Empty,1897-07-15,GRAND DUC VLADIMIR ALEXANDROVITCH & GR.DUCHESSE MARIE PAVLOWNA,Empty,UNKNOWN,&&&,COMPLETE,2,7
25775,NO NAME,NATIONAL WHOLESALE DRUGGESTS' ASSOCIATION,22ND ANNUAL BANQUET,PROF,"HOTEL WALTON, PHILADELPHIA PA",BOOKLET; ILLUS; 5 X 7.75; RIBBON TRIM;,ANNUAL,MENU IN FRENCH;WINES LISTED FOR EACH COURSE; PROGRAM & SPEAKERS LISTED;,1896-180,Empty,Empty,1896-10-08,NATIONAL WHOLESALE DRUGGESTS' ASSOCIATION,Empty,UNKNOWN,&&&,COMPLETE,8,25
25776,NO NAME,ST. REGIS HOTEL,"DAILY MENU, DINNER",COMMERCIAL,"NEW YORK, NY",CARD; 5X8;,---------,MENU PRINTED IN ENGLISH AND IN FRENCH;,1905-466,Empty,Empty,1905-06-15,HOTEL ST. REGIS,Empty,DOLLARS,$,COMPLETE,2,157
25777,NO NAME,LA CLEMENTE AMITIE COSMOPOLITE 410 F.& A.M.,50TH ANNIVERSARY DINNER,SOC,"UNION SQUARE, NY",BROADSIDE; ILLUS;3.5X6;,ANNIVERSARY,WINES INCLUDED;,1907-976,Empty,Empty,1907-11-17,LA CLEMENTE AMITIE COSMOPOLITE 410 F.& A.M.,Empty,UNKNOWN,&&&,COMPLETE,2,21
25779,NO NAME,THE OHIO BREWERS ASSOCIATION,THIRTEENTH ANNUAL BANQUET,PROF,"HOTEL SINTON, CINCINNATI, OH",FOLDER; 4.25 X 7.5;,ANNIVERSARY,WINS WITH EACH COURSE; TOASTS;,1907-883,Empty,Empty,1907-10-15,THE OHIO BREWERS ASSOCIATION,Empty,UNKNOWN,&&&,COMPLETE,4,23
25781,NO NAME,NEW YORK YACHT CLUB,DINNER TO THE PRESS AT THE OPENING OF NEW CLUB HOUSE,SOC,"NEW YORK YACHT CLUB, NY",BROADSIDE; ILLUS; COL; 4.25X7;,OTHER OPENING EVENT,[EVENT INFO SUPPLIED BY FEB ON BACK OF MENU]; CLUB INSIGNIA & MOTTO AT TOP OF MENU;,1901-108,Empty,Empty,1901-01-17,NEW YORK YACHT CLUB,Empty,UNKNOWN,&&&,COMPLETE,2,12
25782,NO NAME,HOLLAND HOUSE,BREAKFAST,COMMERCIAL,NO PLACE,CARD;6X8.75;,DAILY,"ENGLISH ON ONE SIDE,FRENCH ON ONE SIDE;14 DIFFERENT KINDS OF POTATOES INCLUDING ""SARAH BERNHARDT"";",1900-516,Empty,Empty,1900-01-25,HOLLAND HOUSE,Empty,DOLLARS,$,COMPLETE,2,332
25783,NO NAME,OAK BLUFFS CLUB,DINNER,COMMERCIAL,"BUFFALO, NY",CARD;4.5 X 6.5;,---------,INCLUDES WINES,1890-088,Empty,Empty,1890-09-06,OAK BLUFFS CLUB,Empty,UNKNOWN,&&&,COMPLETE,2,18
25784,NO NAME,TAMPA BAY HOTEL,LUNCHEON,COMMERCIAL,"TAMPA, FL",CARD; COL; 4.5 X 7;,---------,LOGO; BLUE STOCK;,1901-400,Empty,Empty,1901-02-17,TAMPA BAY HOTEL,Empty,UNKNOWN,&&&,COMPLETE,2,45
25785,NO NAME,US MILITARY ACADEMY,GRADUATION SUPPER,MIL,"MURRAY HILL HOTEL,NY",FOLDER;ILLUS;COL;3X6;,GRADUATION,WINES LISTED;,1906-518,Empty,Empty,1906-06-12,US MILITARY ACADEMY,Empty,UNKNOWN,&&&,COMPLETE,8,18
25786,NO NAME,DOBBELTSKRUE POSTDAMPSKIBET,MIDDAG/DINNER,COMMERCIAL,"ON BOARD ""C.F. TIETGEN""",FOLDER; ILLUS; COL; 4X6;,---------,MENU IN DANISH AND ENGLISH; MUSIKPROGRAM INCLUDED; COMPANY SEAL SURROUNDED BY FLAGS ON COVER;,1907-432,Empty,Empty,1907-04-23,DOBBELTSKRUE POSTDAMPSKIBET,Empty,UNKNOWN,&&&,COMPLETE,4,16
25788,NO NAME,PONCE DE LEON HOTEL,DINNER,COMMERCIAL,"ST. AUGUSTINE, FL",CARD; ILLUS; COL; 5X9;,---------,HOTEL SEAL AT TOP;,1901-141,Empty,Empty,1901-01-21,HOTEL PONCE DE LEON,Empty,UNKNOWN,&&&,COMPLETE,2,43
25789,NO NAME,NEW HAMPSHIRE CLUB,BANQUET,SOC,"REVERE HOUSE,BOSTON,MA",BOOKLET;ILLUS;5X7',LADIES DAY,LIST OF OFFICERS & ENTERTAINMENT;,1891-017,Empty,Empty,1891-02-11,NEW HAMPSHIRE CLUB,Empty,UNKNOWN,&&&,COMPLETE,4,29
25790,NO NAME,POLICE OR FIRE DEPARTMENT,DINNER,GOVT,"THE COLUMBIA, 14TH ST., NYC, NY",CARD; ILLUS; 4.5 X 7;,OTHER SOC,COOK HOLDING LOBSTER; GRAPES;,1894-017,Empty,Empty,1894-01-29,POLICE OR FIRE DEPARTMENT,Empty,UNKNOWN,&&&,COMPLETE,2,21
25791,NO NAME,FREINDS OF WILLIAM CLAUSS,DINNER TO ABOVE,SOC,"THE ST. NICHOLAS, CINCINNATI, OH",CARD; COL; ILLUS; 11/25 X 4/25;,COMPLIMENTARY/TESTIMONIAL,"MARTINIS AND WINES IWITH EACH COURSE; GRAY STOCK, PINK VELOUR CARNATIONS;",1908-106,Empty,Empty,1908-02-01,FREINDS OF WILLIAM CLAUSS,Empty,UNKNOWN,&&&,COMPLETE,2,22
25792,NO NAME,ALDINE CLUB,HONORING JAMES M. BARRIE AND W. ROBERTSON NICOLL,SOC,NEW YORK,FOLDER; ILLUS; 7.25 X 10.25,COMPLIMENTARY/TESTIMONIAL,DRAWINGS OF BARRIE ON COVER;,1896-202,Empty,Empty,1896-11-05,ALDINE CLUB,Empty,UNKNOWN,&&&,COMPLETE,4,14
25793,NO NAME,GENERAL KUROKI,LUNCHEON,OTHER PRIVATELY HOSTED LUNCHEON,"THE NEW WILLARD, WASHINGTON, DC",CARD; ILLUS; COL; 4.25X6.25;,---------,INCLUDES WINE LIST; HOTEL MONOGRAM AT TOP OF MENU;,1907-502,Empty,Empty,1907-05-12,GENERAL KUROKI,Empty,UNKNOWN,&&&,COMPLETE,2,18
25794,NO NAME,ST. DAVID'S SOCIETY OF THE STATE OF NEW YORK,ANNUAL DINNER,PATR,WESTMINSTER HOTEL,FOLDER; COL; 4.5X6.25;,SOC,BLUE PINTED IN RED; WELSH; TOASTS; HANDWRITTEN NAMES OF SPEAKERS;,1890-043,Empty,Empty,1890-03-01,ST. DAVID'S SOCIETY OF THE STATE OF NEW YORK,Empty,UNKNOWN,&&&,COMPLETE,4,26
25795,NO NAME,FRIENDS OF MR. JOSEPH B.WITMAN,DINNER TO MR. JOSEPH B.WITMAN,SOC,"ELKS CLUB,BROOKLYN NY",BOOKLET;COL; PHOTO OF GUEST; 6.25X9;,COMPLIMENTARY/TESTIMONIAL,LIST OF TOASTS & PARTICIPANTS INCLUDED;,1905-316,Empty,Empty,1905-04-27,FRIENDS OF MR. JOSEPH B.WITMAN,Empty,UNKNOWN,&&&,COMPLETE,8,21
25796,NO NAME,COMMITTEE ON POLITICAL REFORM,DINNER GIVEN TO THEMSELVES,POL,UNION LEAGUE CLUB,FOLDER; COL; 6.25 X 9;,OTHER SOC,FRENCH; WINES; QUOTES; DECORATIVE DRAWINGS; RED PRINT;,1899-008,Empty,Empty,1899-01-04,COMMITTEE ON POLITICAL REFORM,Empty,UNKNOWN,&&&,COMPLETE,4,19
25797,NO NAME,BURNET HOUSE,SUPPER MENU,COMMERCIAL,"CINCINNATI, OH",BROADSIDE; 4.5X6.5;,---------,LATE SUPPER MENU SERVED FROM 7:30 P.M. TO 12 P.M;,1898-075,Empty,Empty,1898-02-09,BURNET HOUSE,Empty,UNKNOWN,&&&,COMPLETE,2,58
